customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00176,Female,0,Yes,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),110.02,1584.5,No
CUST-00177,Male,0,No,No,33,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.24,2031.61,No
CUST-00178,Male,0,Yes,No,60,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,47.37,3016.79,No
CUST-00179,Male,0,No,No,59,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),118.11,6095.6,No
CUST-00180,Male,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),108.66,5846.54,No
CUST-00181,Male,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,61.67,1023.49,No
CUST-00182,Male,0,Yes,Yes,43,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),23.33,1091.14,No
CUST-00183,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,76.98,2125.59,Yes
CUST-00184,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.26,5652.72,Yes
CUST-00185,Male,0,No,Yes,60,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),18.78,977.36,No
CUST-00186,Male,0,Yes,No,70,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),51.54,3641.42,No
CUST-00187,Female,1,No,Yes,47,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,27.74,1410.31,No
CUST-00188,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,106.59,842.07,Yes
CUST-00189,Male,0,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.47,1622.64,No
CUST-00190,Female,0,Yes,No,7,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,113.76,681.23,No
CUST-00191,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,21.78,41.36,Yes
CUST-00192,Male,0,Yes,Yes,17,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,21.66,411.6,No
CUST-00193,Male,0,Yes,No,4,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),61.85,222.9,No
CUST-00194,Male,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),53.73,1379.79,Yes
CUST-00195,Male,0,Yes,No,72,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,23.17,1788.54,No
CUST-00196,Female,0,Yes,Yes,69,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,97.8,6746.62,No
CUST-00197,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.85,119.85,No
CUST-00198,Female,1,No,No,5,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,24.34,104.18,Yes
CUST-00199,Male,0,No,No,69,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),67.07,5033.33,No
CUST-00200,Male,1,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),53.34,170.2,No
CUST-00201,Male,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),32.48,1386.2,No
CUST-00202,Female,1,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,30.58,34.3,No
CUST-00203,Male,1,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,115.72,1023.46,Yes
CUST-00204,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,82.92,1033.37,Yes
CUST-00205,Female,0,Yes,No,70,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),39.26,2689.86,No
CUST-00206,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,50.53,2847.48,No
CUST-00207,Female,0,No,No,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.77,606.81,No
CUST-00208,Female,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.03,695.47,No
CUST-00209,Female,0,Yes,Yes,40,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,54.17,2261.03,No
CUST-00210,Male,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.06,659.67,No
CUST-00211,Male,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,79.11,3737.53,No
CUST-00212,Male,1,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,104.12,3355.5,Yes
CUST-00213,Male,0,No,Yes,37,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),108.92,3720.37,No
CUST-00214,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),83.05,5416.68,No
CUST-00215,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,99.53,6265.49,No
CUST-00216,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,94.76,408.91,Yes
CUST-00217,Female,0,Yes,Yes,60,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,20.31,1387.71,No
CUST-00218,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,35.43,1143.91,No
CUST-00219,Female,0,Yes,Yes,14,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),24.87,354.08,No
CUST-00220,Male,0,Yes,No,60,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),46.4,3108.08,No
CUST-00221,Male,0,No,No,68,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),26.71,1556.15,No
CUST-00222,Male,1,No,No,26,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),69.42,1650.01,Yes
CUST-00223,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.52,890.71,No
CUST-00224,Female,0,No,No,56,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),35.39,1747.2,No
CUST-00225,Female,1,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,117.17,1021.39,Yes
CUST-00226,Female,0,No,Yes,35,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),110.19,3720.1,No
CUST-00227,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,38.28,1041.81,Yes
CUST-00228,Female,1,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.03,1087.93,No
CUST-00229,Male,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),91.96,6025.38,No
CUST-00230,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),84.19,4903.09,No
CUST-00231,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,48.68,2166.7,No
CUST-00232,Female,0,No,Yes,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,105.28,4073.52,Yes
CUST-00233,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,30.48,1181.97,Yes
CUST-00234,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,96.16,3590.46,No
CUST-00235,Female,0,No,No,23,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,109.39,2885.48,Yes
CUST-00236,Female,1,No,No,44,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),33.42,1555.78,No
CUST-00237,Female,0,Yes,No,70,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),74.24,4547.22,No
CUST-00238,Female,1,No,Yes,58,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,23.98,1199.24,No
CUST-00239,Male,0,No,Yes,59,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,99.63,5211.1,No
CUST-00240,Female,0,No,No,26,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.4,2020.11,No
CUST-00241,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,65.39,1521.83,Yes
CUST-00242,Male,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,47.55,2163.17,No
CUST-00243,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.29,344.52,No
CUST-00244,Male,1,Yes,Yes,9,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.95,744.47,Yes
CUST-00245,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.93,1200.76,No
CUST-00246,Female,0,No,No,26,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),70.61,1697.6,No
CUST-00247,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.51,1367.52,No
CUST-00248,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),23.44,63.9,No
CUST-00249,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),21.59,369.44,Yes
CUST-00250,Male,0,Yes,Yes,47,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),106.98,4861.51,No
CUST-00251,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),30.64,162.67,No
CUST-00252,Male,0,No,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,67.12,4108.17,No
CUST-00253,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,101.18,2266.05,No
CUST-00254,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,64.58,695.83,No
CUST-00255,Male,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),19.38,596.1,No
CUST-00256,Male,1,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,99.46,5650.02,No
CUST-00257,Male,0,Yes,Yes,52,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,27.75,1618.53,No
CUST-00258,Female,0,Yes,No,64,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,69.39,4036.06,No
CUST-00259,Female,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),100.58,4354.06,No
CUST-00260,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,75.55,2978.41,Yes
CUST-00261,Male,1,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,38.25,1338.21,No
CUST-00262,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.83,336.93,No
CUST-00263,Male,0,Yes,No,56,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,117.36,6037.26,No
CUST-00264,Male,0,Yes,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),43.19,128.4,No
CUST-00265,Male,0,Yes,No,50,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),19.66,1054.27,No
CUST-00266,Female,0,No,Yes,29,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),55.67,1434.2,No
CUST-00267,Female,0,Yes,Yes,16,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,92.02,1600.61,No
CUST-00268,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.99,2750.67,No
CUST-00269,Male,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.17,868.64,No
CUST-00270,Male,0,No,No,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),37.75,2404.04,No
CUST-00271,Female,1,No,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,90.4,3258.65,No
CUST-00272,Female,0,Yes,Yes,57,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,112.12,5803.44,No
CUST-00273,Female,0,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),45.19,465.27,No
CUST-00274,Female,0,Yes,No,38,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,111.59,4680.58,Yes
CUST-00275,Male,1,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),31.15,212.19,Yes
CUST-00276,Female,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.59,516.09,Yes
CUST-00277,Male,1,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.35,537.13,No
CUST-00278,Female,0,No,Yes,58,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),57.68,3645.64,No
CUST-00279,Male,0,No,No,66,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),72.04,4352.38,No
CUST-00280,Female,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),41.33,1582.28,No
CUST-00281,Female,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,26.49,272.78,No
CUST-00282,Female,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),92.2,4378.89,No
CUST-00283,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,47.7,1791.73,No
CUST-00284,Male,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,73.15,448.85,No
CUST-00285,Female,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,95.08,2900.14,No
CUST-00286,Male,0,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,28.84,448.41,No
CUST-00287,Male,0,No,No,43,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,69.81,2863.08,No
CUST-00288,Male,0,No,No,33,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),102.13,3482.68,No
CUST-00289,Male,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,54.38,3266.31,No
CUST-00290,Female,0,Yes,No,56,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,71.64,4195.06,Yes
CUST-00291,Male,0,Yes,No,19,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,112.7,1928.82,No
CUST-00292,Male,1,Yes,No,69,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),93.06,5476.62,No
CUST-00293,Male,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,57.56,1625.12,No
CUST-00294,Female,0,No,No,29,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),32.79,1045.71,No
CUST-00295,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),45.62,990.86,No
CUST-00296,Female,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.85,419.3,Yes
CUST-00297,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,34.98,2050.96,No
CUST-00298,Male,0,Yes,No,39,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.06,2224.61,Yes
CUST-00299,Male,1,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,83.89,298.53,No
CUST-00300,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,111.87,6806.77,Yes
CUST-00301,Male,0,No,No,48,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),40.86,2084.33,No
CUST-00302,Male,0,Yes,Yes,60,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,43.79,3012.77,No
CUST-00303,Male,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),87.14,2532.51,No
CUST-00304,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.35,1045.16,No
CUST-00305,Female,0,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,34.83,1720.31,No
CUST-00306,Male,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,35.8,1355.55,Yes
CUST-00307,Female,1,No,Yes,39,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,83.64,3086.34,No
CUST-00308,Female,0,No,Yes,48,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),65.18,2757.63,No
CUST-00309,Female,0,No,No,25,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),30.55,823.2,No
CUST-00310,Female,0,No,No,34,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,45.69,1456.67,No
CUST-00311,Female,0,No,No,21,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,64.57,1497.42,No
CUST-00312,Male,0,Yes,No,25,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.35,1179.52,No
CUST-00313,Female,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,60.1,1419.28,Yes
CUST-00314,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,110.41,2318.73,No
CUST-00315,Male,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,115.28,2856.85,Yes
CUST-00316,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,117.96,3116.73,Yes
CUST-00317,Male,0,Yes,Yes,30,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,20.87,616.18,No
